Artist_x,Title,PeakPos,Duration,Date,id,Acousticness,Album,AlbumType,Artist_y,Danceability,DateS,Energy,Explicit,Genre,Instrumentalness,Key,Label,Length,Liveness,Loudness,Speechiness,Tempo,Track,TrackNumber,Valence
The Weeknd,Die For You,43.0,3.0,2016-12-17,811,0.1,Starboy,album,The Weeknd,0.585,2016-11-25,0.513,0.0,"['canadian pop', 'pop', 'rap']",0.0,1.0,Universal Republic Records,260253.0,0.147,-7.126,0.07,133.387,Die For You,17.0,0.533
Calvin Harris Rihanna,This Is What You Came For,3.0,32.0,2016-05-21,812,0.199,This Is What You Came For,single,Calvin Harris,0.63,2016-04-29,0.928,0.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house']",0.124,9.0,Columbia,222160.0,0.148,-2.787,0.0331,123.963,This Is What You Came For,1.0,0.465
twenty one pilots,Ride,5.0,39.0,2016-04-02,813,0.00835,Blurryface,album,Twenty One Pilots,0.645,2015-05-15,0.713,0.0,['pop punk'],0.0,6.0,Fueled By Ramen,214506.0,0.113,-5.355,0.0393,74.989,Ride,3.0,0.566
Rihanna,Needed Me,7.0,45.0,2016-02-20,814,0.107,ANTI,album,Rihanna,0.688,2016-01-28,0.325,1.0,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.0,5.0,Universal Music Group,191600.0,0.0837,-8.083,0.251,110.888,Needed Me,7.0,0.275
Drake WizKid Kyla,One Dance,1.0,36.0,2016-04-23,815,0.00842,Views,album,Drake,0.796,2016-05-06,0.61,0.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.00286,1.0,Cash Money Records/Young Money Ent./Universal Records,173986.0,0.351,-5.857,0.0516,103.99,One Dance,12.0,0.391
Desiigner,Tiimmy Turner,34.0,20.0,2016-08-13,816,0.181,Tiimmy Turner,single,Desiigner,0.597,2016-07-22,0.743,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,6.0,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,239853.0,0.0796,-3.095,0.042,122.798,Tiimmy Turner,1.0,0.299
The Weeknd,Secrets,47.0,2.0,2016-12-17,817,0.0183,Starboy,album,The Weeknd,0.674,2016-11-25,0.779,0.0,"['canadian pop', 'pop', 'rap']",7.35e-06,0.0,Universal Republic Records,265600.0,0.474,-5.779,0.0509,109.933,Secrets,6.0,0.732
Childish Gambino,Me And Your Mama,68.0,2.0,2016-12-03,818,0.00952,"""Awaken, My Love!""",album,Childish Gambino,0.557,2016-12-02,0.461,0.0,"['hip hop', 'pop rap', 'rap']",0.0405,5.0,Glassnote Entertainment Group LLC,379226.0,0.0708,-11.796,0.0342,117.999,Me and Your Mama,1.0,0.291
The Weeknd,True Colors,48.0,2.0,2016-05-21,819,0.299,Starboy,album,The Weeknd,0.68,2016-11-25,0.429,0.0,"['canadian pop', 'pop', 'rap']",0.0,1.0,Universal Republic Records,206013.0,0.195,-8.297,0.218,76.806,True Colors,7.0,0.595
Cole Swindell,Middle Of A Memory,46.0,20.0,2016-08-13,820,0.0972,You Should Be Here,album,Cole Swindell,0.531,2016-05-06,0.746,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,11.0,Warner Bros.,226306.0,0.102,-4.228,0.0329,139.788,Middle of a Memory,2.0,0.304
The Weeknd,Rockin',44.0,2.0,2016-12-17,821,0.014,Starboy,album,The Weeknd,0.735,2016-11-25,0.886,1.0,"['canadian pop', 'pop', 'rap']",0.0,9.0,Universal Republic Records,232880.0,0.0788,-5.572,0.216,113.002,Rockin’,5.0,0.758
The Weeknd Future,All I Know,46.0,2.0,2016-12-17,822,0.446,Starboy,album,The Weeknd,0.64,2016-11-25,0.423,1.0,"['canadian pop', 'pop', 'rap']",0.000151,8.0,Universal Republic Records,321026.0,0.095,-10.567,0.0657,120.029,All I Know,16.0,0.18
Fifth Harmony,That's My Girl,73.0,3.0,2016-12-10,823,0.0358,7/27 (Deluxe),album,Fifth Harmony,0.596,2016-05-27,0.851,0.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",3.19e-05,5.0,Syco Music/Epic,204013.0,0.365,-4.245,0.121,202.049,That's My Girl,1.0,0.612
The Weeknd,False Alarm,55.0,4.0,2016-10-22,824,0.0288,Starboy,album,The Weeknd,0.513,2016-11-25,0.674,0.0,"['canadian pop', 'pop', 'rap']",3.79e-05,8.0,Universal Republic Records,220306.0,0.188,-6.483,0.0776,174.019,False Alarm,3.0,0.192
The Weeknd,Ordinary Life,72.0,2.0,2016-12-17,825,0.0322,Starboy,album,The Weeknd,0.549,2016-11-25,0.595,0.0,"['canadian pop', 'pop', 'rap']",0.0,7.0,Universal Republic Records,221920.0,0.103,-7.583,0.0989,149.859,Ordinary Life,14.0,0.387
The Weeknd Lana Del Rey,Stargirl Interlude,61.0,1.0,2016-12-17,826,0.355,Starboy,album,The Weeknd,0.637,2016-11-25,0.477,0.0,"['canadian pop', 'pop', 'rap']",0.0682,5.0,Universal Republic Records,111640.0,0.0981,-12.733,0.117,90.018,Stargirl Interlude,8.0,0.468
The Weeknd,Nothing Without You,68.0,1.0,2016-12-17,827,0.0677,Starboy,album,The Weeknd,0.652,2016-11-25,0.637,0.0,"['canadian pop', 'pop', 'rap']",0.0,1.0,Universal Republic Records,198653.0,0.0996,-8.094,0.0593,110.08,Nothing Without You,15.0,0.173
The Weeknd,A Lonely Night,69.0,1.0,2016-12-17,828,0.0466,Starboy,album,The Weeknd,0.853,2016-11-25,0.65,0.0,"['canadian pop', 'pop', 'rap']",7.27e-06,7.0,Universal Republic Records,220173.0,0.089,-7.03,0.0837,113.993,A Lonely Night,12.0,0.85
The Weeknd,Love To Lay,71.0,1.0,2016-12-17,829,0.0475,Starboy,album,The Weeknd,0.71,2016-11-25,0.805,0.0,"['canadian pop', 'pop', 'rap']",0.0,7.0,Universal Republic Records,223293.0,0.16,-5.045,0.0546,116.985,Love To Lay,11.0,0.72
Kehlani,Distraction,85.0,1.0,2016-12-17,830,0.0266,SweetSexySavage (Deluxe),album,Kehlani,0.66,2017-01-27,0.698,1.0,"['dance pop', 'indie r&b', 'pop', 'post-teen pop', 'r&b']",0.0,5.0,TSNMI / Atlantic,235693.0,0.296,-6.266,0.0467,120.959,Distraction,3.0,0.396
Jason Aldean,A Little More Summertime,52.0,13.0,2016-08-06,831,0.0386,They Don't Know,album,Jason Aldean,0.482,2016-09-09,0.823,0.0,"['contemporary country', 'country', 'country road']",3.69e-05,9.0,Broken Bow Records,219546.0,0.0948,-4.446,0.0661,167.665,A Little More Summertime,2.0,0.451
Kanye West,Fade,47.0,13.0,2016-09-24,832,0.1,The Life Of Pablo,album,Kanye West,0.756,2016-06-10,0.766,1.0,"['pop rap', 'rap']",0.0,9.0,Rock The World/IDJ/Kanye LP7,193747.0,0.313,-5.793,0.088,105.986,Fade,19.0,0.288
Frenship Emily Warren,Capsize,78.0,10.0,2016-10-15,833,0.0398,Truce - EP,single,FRENSHIP,0.683,2016-09-02,0.708,0.0,"['deep tropical house', 'indie poptimism', 'pop', 'tropical house']",0.155,5.0,Columbia,237706.0,0.686,-6.244,0.0305,92.991,Capsize,2.0,0.355
Kiiara,Gold,13.0,27.0,2016-06-11,834,0.615,low kii savage,single,Kiiara,0.6,2016-03-22,0.412,0.0,"['indie poptimism', 'pop', 'post-teen pop']",0.0025,8.0,Atlantic Records,225882.0,0.134,-9.343,0.344,113.049,Gold,1.0,0.408
"Lil Wayne, Wiz Khalifa Imagine Dragons With Logic Ty Dolla $ign Feat. Ambassadors",Sucker For Pain,15.0,22.0,2016-07-16,835,0.255,Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),single,Lil Wayne,0.502,2016-06-24,0.786,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.0,9.0,Atlantic Records,243490.0,0.65,-4.378,0.317,169.021,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",1.0,0.739
Desiigner,Panda,1.0,40.0,2016-03-12,836,0.0235,Panda,single,Desiigner,0.72,2016-02-26,0.748,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,Universal Music Group,247866.0,0.369,-5.522,0.393,145.22,Panda,1.0,0.246
Tory Lanez,Luv,19.0,22.0,2016-07-16,837,0.0129,I Told You,album,Tory Lanez,0.487,2016-08-19,0.532,1.0,"['canadian hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,Mad Love/Interscope Records,228640.0,0.123,-8.129,0.245,138.13,LUV,27.0,0.243
Calvin Harris,My Way,7.0,22.0,2015-07-18,838,0.0935,My Way,single,Calvin Harris,0.819,2016-09-16,0.913,0.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house']",3.72e-05,4.0,Columbia,219159.0,0.161,-3.059,0.0427,119.989,My Way,1.0,0.536
Zara Larsson,Ain't My Fault,76.0,7.0,2016-10-29,839,0.00778,So Good,album,Zara Larsson,0.576,2017-03-17,0.782,0.0,"['dance pop', 'edm', 'pop', 'post-teen pop', 'swedish pop', 'tropical house']",0.0,6.0,Epic/Record Company TEN,224030.0,0.285,-4.825,0.0296,141.153,Ain't My Fault,11.0,0.355
Luke Bryan,Move,50.0,14.0,2016-09-10,840,0.00873,Kill The Lights (Deluxe),album,Luke Bryan,0.569,2015-08-07,0.946,0.0,"['contemporary country', 'country', 'country road']",0.0,5.0,Capitol Records Nashville,227413.0,0.0903,-0.698,0.0808,103.991,Move,7.0,0.778
Britney Spears Tinashe,Slumber Party,86.0,1.0,2016-12-10,841,0.322,Glory (Deluxe Version),album,Britney Spears,0.752,2016-08-26,0.784,1.0,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.0,0.0,RCA Records Label,213534.0,0.11,-4.941,0.0754,135.039,Slumber Party feat. Tinashe,8.0,0.464
Miranda Lambert,Vice,47.0,19.0,2016-08-06,842,0.101,The Weight of These Wings,album,Miranda Lambert,0.568,2016-11-18,0.562,0.0,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",6.16e-05,9.0,Vanner Records/RCA Records Label Nashville,240280.0,0.363,-7.775,0.0418,133.647,Vice,8.0,0.247
Meek Mill Tory Lanez,Litty,49.0,4.0,2016-11-19,843,0.0451,DC4,album,Meek Mill,0.592,2016-10-28,0.701,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,MMG/Atlantic,280615.0,0.327,-4.014,0.0858,129.501,Litty (feat. Tory Lanez),3.0,0.282
PIKOTARO,PPAP (Pen-Pineapple-Apple-Pen),77.0,4.0,2016-10-29,844,0.0441,PPAP (Pen Pineapple Apple Pen) [Long Version],single,PIKOTARO,0.9,2016-10-28,0.535,0.0,[],0.307,1.0,"Ultra Records, LLC",124852.0,0.0774,-5.509,0.0652,136.045,PPAP (Pen Pineapple Apple Pen) - Long Version,1.0,0.496
Pitbull Flo Rida LunchMoney Lewis,Greenlight,95.0,4.0,2016-11-12,845,0.245,Greenlight,single,Pitbull,0.695,2016-07-22,0.837,0.0,"['dance pop', 'latin', 'pop', 'pop rap']",0.0,1.0,Mr.305/Polo Grounds Music/RCA Records,244173.0,0.367,-5.617,0.281,115.067,Greenlight,1.0,0.639
Eminem,Infinite,97.0,1.0,2016-12-10,846,0.293,Infinite,single,Eminem,0.637,1996-11-12,0.862,1.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.0,10.0,WEB Entertainment,251707.0,0.217,-4.343,0.191,82.019,Infinite,1.0,0.573
Adele,Send My Love (To Your New Lover),8.0,27.0,2015-12-12,847,0.0415,25,album,Adele,0.69,2016-06-24,0.524,0.0,['pop'],3.16e-06,6.0,XL Recordings/Columbia,223080.0,0.17,-8.39,0.103,164.023,Send My Love (To Your New Lover),2.0,0.562
Chance The Rapper Lil Wayne 2 Chainz,No Problem,43.0,26.0,2016-06-04,848,0.156,Coloring Book,album,Chance The Rapper,0.652,2016-05-27,0.795,1.0,"['hip hop', 'pop', 'pop rap', 'rap']",0.0,11.0,Chance the Rapper,304606.0,0.123,-5.192,0.174,135.018,No Problem (feat. Lil Wayne & 2 Chainz),2.0,0.788
Drake Rihanna,Too Good,14.0,29.0,2016-05-21,849,0.0662,Views,album,Drake,0.82,2016-05-06,0.641,1.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",5.07e-05,4.0,Cash Money Records/Young Money Ent./Universal Records,263373.0,0.102,-7.811,0.116,117.974,Too Good,16.0,0.395
Charlie Puth Selena Gomez,We Don't Talk Anymore,9.0,24.0,2016-02-20,850,0.621,Nine Track Mind,album,Charlie Puth,0.728,2016-01-29,0.563,0.0,"['pop', 'post-teen pop', 'viral pop']",0.0,1.0,Artist Partner,217706.0,0.179,-8.053,0.134,100.017,We Don't Talk Anymore (feat. Selena Gomez),5.0,0.352
A Tribe Called Quest,We The People....,77.0,1.0,2016-12-03,851,0.00909,We got it from Here... Thank You 4 Your service,album,A Tribe Called Quest,0.71,2016-11-11,0.805,1.0,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'pop rap', 'rap']",0.0,1.0,Epic,172013.0,0.141,-5.471,0.0637,92.601,We The People....,2.0,0.897
The Chainsmokers XYLO,Setting Fires,71.0,2.0,2016-11-26,852,0.0233,Setting Fires (Remixes),single,The Chainsmokers,0.755,2016-12-23,0.813,0.0,"['edm', 'pop', 'tropical house']",0.00134,8.0,Disruptor Records/Columbia,256733.0,0.0858,-4.812,0.0468,122.002,Setting Fires - Sigma Remix,2.0,0.555
Billy Currington,It Don't Hurt Like It Used To,44.0,17.0,2016-08-13,853,0.083,Summer Forever,album,Billy Currington,0.503,2015-06-02,0.824,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,3.0,Mercury Nashville,184506.0,0.21,-4.039,0.0524,161.981,It Don't Hurt Like It Used To,7.0,0.448
Little Mix,Shout Out To My Ex,69.0,3.0,2016-11-12,854,0.0239,Glory Days: The Platinum Edition,album,Little Mix,0.773,2017-11-24,0.747,0.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'r&b', 'talent show']",8.23e-06,5.0,Syco Music,246240.0,0.11,-4.061,0.0889,126.014,Shout Out to My Ex,1.0,0.8
"DJ Drama Chris Brown, Skeme Lyquin",Wishing,77.0,14.0,2016-09-03,855,0.0872,Quality Street Music 2,album,DJ Drama,0.477,2016-07-22,0.647,1.0,"['deep trap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,3.0,eOne Music,252306.0,0.119,-4.657,0.343,109.879,"Wishing (feat. Chris Brown, Skeme & Lyquin)",3.0,0.549
Daya,"Sit Still, Look Pretty",28.0,24.0,2016-06-18,856,0.141,"Sit Still, Look Pretty",album,Daya,0.657,2016-10-07,0.739,0.0,"['dance pop', 'pop', 'post-teen pop']",0.0,2.0,Artbeatz,202221.0,0.178,-4.081,0.274,181.994,"Sit Still, Look Pretty",8.0,0.543
Lil Uzi Vert,Money Longer,54.0,22.0,2016-07-02,857,0.0541,Lil Uzi Vert Vs. The World,album,Lil Uzi Vert,0.795,2016-05-27,0.568,1.0,"['pop', 'rap', 'trap music']",0.0,5.0,Generation Now/Atlantic,198944.0,0.108,-7.817,0.142,136.173,Money Longer,3.0,0.478
LOCASH,I Know Somebody,52.0,11.0,2016-09-17,858,0.0356,The Fighters,album,LOCASH,0.505,2016-06-17,0.903,0.0,"['contemporary country', 'country road', 'modern country rock']",0.0,1.0,Reviver Records,197829.0,0.127,-3.699,0.037,88.986,I Know Somebody,3.0,0.491
The Game Jeremih,All Eyez,79.0,5.0,2016-10-22,859,0.0571,1992,album,The Game,0.419,2016-10-14,0.655,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,eOne Music,215297.0,0.0962,-6.679,0.247,76.835,All Eyez (feat. Jeremih) [Bonus Track],13.0,0.353
Dae Dae,"Wat U Mean (Aye, Aye, Aye)",66.0,17.0,2016-08-06,860,0.07,"Wat U Mean (Aye, Aye, Aye)",single,Dae Dae,0.923,2016-03-04,0.599,1.0,"['deep trap', 'dwn trap', 'rap', 'southern hip hop', 'trap music']",1.23e-06,6.0,300 Entertainment/Nitti Beatz Recordings,181739.0,0.0951,-4.888,0.238,138.024,"Wat U Mean (Aye, Aye, Aye)",1.0,0.667
Beyonce,Hold Up,13.0,14.0,2016-05-14,861,0.42,Lullaby Renditions of Beyoncé,album,Rockabye Baby!,0.672,2017-02-24,0.234,0.0,"[""children's music""]",0.316,0.0,Rockabye Baby Music,211280.0,0.0711,-13.264,0.14,164.88,Hold Up,2.0,0.963
