Acousticness,Album,Album Type,Artist,Danceability,Date,Energy,Explicit,Genre,Instrumentalness,Key,Label,Length,Liveness,Loudness,Speechiness,Tempo,Track,Track Number,Valence
0.316,The Story of Us (Deluxe Tracks),single,Quinn XCII,0.695,2018-03-02,0.679,0.0,"['indie pop rap', 'pop', 'pop rap']",0.0,11.0,Columbia,217720.0,0.068,-6.576,0.0651,95.997,What The Hell Happened To Us (feat. Kailee Morgue),3.0,0.79
0.109,Quality Street Music 2,album,DJ Drama,0.522,2016-07-22,0.483,1.0,"['deep trap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,5.0,eOne Music,328346.0,0.116,-7.622,0.303,100.132,"Camera (feat. 1st FKI, Lil Uzi Vert, Mac Miller, and Post Malone)",8.0,0.304
0.193,Help,album,Blackbear,0.795,2016-02-17,0.505,1.0,['pop'],4.88e-05,7.0,Beartrap,134068.0,0.0643,-7.5,0.0537,102.024,Different Hos,8.0,0.439
0.0994,Vide Noir,album,Lord Huron,0.681,2018-04-20,0.419,0.0,"['folk-pop', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",0.15,6.0,Republic/Suraja,311226.0,0.123,-6.156,0.0258,95.981,When the Night is Over,9.0,0.59
0.0457,Vacation In Hell,album,Flatbush Zombies,0.715,2018-04-06,0.736,1.0,"['hip hop', 'rap', 'trap music', 'underground hip hop']",0.0,10.0,Glorious Dead Recordings,237253.0,0.0853,-9.549,0.209,149.93,Vacation (feat. Joey Bada$$),3.0,0.628
0.00919,Threat To Survival,album,Shinedown,0.486,2015-09-18,0.94,0.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",0.0,7.0,Atlantic Records,205653.0,0.0777,-4.237,0.0605,79.727,State Of My Head,3.0,0.42
0.038,Come Tomorrow,album,Dave Matthews Band,0.565,2018-06-08,0.634,0.0,"['jam band', 'neo mellow', 'pop rock']",0.0,11.0,RCA Records Label,262240.0,0.211,-4.998,0.0277,128.001,Samurai Cop (Oh Joy Begin),1.0,0.339
0.524,Crecia,single,Justin Quiles,0.718,2017-01-27,0.702,1.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",2.99e-06,6.0,Rich Music,270000.0,0.149,-6.079,0.137,120.053,Crecia,1.0,0.525
0.627,The Divine Feminine,album,Mac Miller,0.861,2016-09-16,0.33,0.0,"['hip hop', 'pop rap', 'rap']",1.93e-06,6.0,Warner Bros.,216000.0,0.14,-7.194,0.0526,95.016,My Favorite Part,9.0,0.718
0.371,Accelerate,single,Christina Aguilera,0.799,2018-05-03,0.629,1.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2.01e-06,0.0,RCA Records Label,243061.0,0.15,-5.638,0.14,128.041,Accelerate,1.0,0.293
0.022,Sorcererz,single,Gorillaz,0.584,2018-06-07,0.872,0.0,"['alternative hip hop', 'art pop']",0.927,9.0,Parlophone UK,180373.0,0.127,-6.636,0.0365,84.075,Sorcererz,1.0,0.818
0.991,The Watchtower,single,Sigimund,0.248,2016-07-20,0.0274,0.0,['focus'],0.922,7.0,Sigimund,205577.0,0.153,-28.768,0.0333,75.124,The Watchtower,1.0,0.159
0.168,Oye Mujer,album,Raymix,0.746,2018-02-07,0.585,0.0,[],0.0,4.0,UMLE - Fonovisa,259240.0,0.264,-5.937,0.0491,182.018,Oye Mujer,1.0,0.948
0.234,Harry Styles,album,Harry Styles,0.386,2017-05-12,0.407,0.0,"['pop', 'post-teen pop']",1.86e-06,6.0,Columbia,229813.0,0.0999,-7.095,0.0268,69.387,Two Ghosts,4.0,0.456
0.211,Hamilton (Original Broadway Cast Recording),compilation,Leslie Odom Jr.,0.772,2015-09-25,0.482,0.0,[],0.0,6.0,Atlantic Records,385438.0,0.223,-9.529,0.351,92.017,Non-Stop,23.0,0.441
0.0257,Love N Hennessy REMIX (feat. 2 Chainz & Nicky Jam),single,A.CHAL,0.928,2018-01-26,0.402,1.0,"['indie r&b', 'trap soul', 'underground hip hop']",0.0,8.0,GAZI World / EMPIRE,253714.0,0.0804,-7.569,0.451,139.998,Love N Hennessy REMIX (feat. 2 Chainz & Nicky Jam),1.0,0.62
0.0252,Pawn Shop,album,Brothers Osborne,0.649,2016-01-15,0.894,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",4.8e-05,2.0,UMG-EMI,214386.0,0.102,-6.883,0.0349,112.012,21 Summer,2.0,0.593
0.288,Dark Sky Paradise,album,Big Sean,0.741,2015-02-24,0.345,1.0,"['detroit hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,319973.0,0.117,-11.31,0.0754,120.015,I Know,9.0,0.277
0.0641,Handwritten (Deluxe),album,Shawn Mendes,0.633,2015-04-14,0.464,0.0,"['canadian pop', 'pop', 'viral pop']",0.0,0.0,Universal Music Group,217773.0,0.068,-5.937,0.0248,90.013,Imagination,14.0,0.349
0.669,Arguments,single,DDG,0.755,2018-04-19,0.439,1.0,['vapor trap'],0.0,1.0,DDG,221650.0,0.121,-12.848,0.136,94.024,Arguments,1.0,0.355
0.837,In Tongues (Deluxe),album,Joji,0.618,2018-02-14,0.217,1.0,['lo-fi beats'],0.000163,10.0,88rising Music / EMPIRE,202102.0,0.538,-15.372,0.0515,116.013,Will He,1.0,0.0872
0.0126,Evolve,album,Imagine Dragons,0.493,2017-06-23,0.739,0.0,"['modern rock', 'vegas indie']",0.000372,8.0,KIDinaKORNER/Interscope Records,231720.0,0.0968,-6.595,0.0448,93.803,Rise Up,6.0,0.0925
0.968,The Best Pink Noise,album,Pink Noise,0.105,2016-05-24,0.0328,0.0,['sleep'],0.874,1.0,Pink Noise,300187.0,0.112,-33.814,0.0748,78.386,Pink Noise for Sleeping,6.0,0.014
0.0182,Obsessed,single,Maggie Lindemann,0.822,2017-11-17,0.575,0.0,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",4.45e-05,6.0,300 Entertainment,184514.0,0.109,-4.587,0.0464,110.028,Obsessed,1.0,0.286
0.112,Mamita,single,CNCO,0.803,2017-10-20,0.724,0.0,"['boy band', 'latin', 'pop', 'reggaeton', 'tropical']",3.67e-06,10.0,Sony Music Latin,174201.0,0.148,-4.835,0.0541,91.035,Mamita,1.0,0.496
0.649,Cleopatra,album,The Lumineers,0.668,2016-04-08,0.563,0.0,"['folk-pop', 'indie folk', 'indie pop', 'modern rock', 'stomp and holler']",0.000347,4.0,"Dualtone Music Group, Inc.",201785.0,0.11,-8.23,0.0305,130.366,Angela,5.0,0.289
0.00191,Death Of A Bachelor,album,Panic! At The Disco,0.531,2016-01-15,0.825,0.0,"['emo', 'modern rock', 'pop punk', 'vegas indie']",0.0,7.0,Decaydance/Fueled By Ramen,171520.0,0.329,-5.333,0.0545,156.071,"The Good, The Bad And The Dirty",9.0,0.824
0.0192,Activated,album,Tee Grizzley,0.686,2018-05-11,0.657,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,300 Entertainment,276164.0,0.129,-6.383,0.188,146.066,Light (feat. Lil Yachty),12.0,0.124
0.000572,The Mountain,single,Three Days Grace,0.492,2018-01-25,0.932,0.0,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'pop punk', 'post-grunge', 'rap metal']",4.75e-06,10.0,RCA Records Label,198360.0,0.123,-4.689,0.052,92.497,The Mountain,1.0,0.33
0.218,Depression Cherry,album,Beach House,0.509,2015-08-28,0.79,0.0,"['art pop', 'chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'noise pop']",0.125,0.0,Sub Pop Records,320466.0,0.144,-7.105,0.0293,147.073,Space Song,3.0,0.625
0.0592,You Should Be Here,album,Cole Swindell,0.489,2016-05-06,0.641,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,7.0,Warner Bros.,190173.0,0.0857,-4.455,0.0282,136.095,You Should Be Here,8.0,0.303
0.0623,Disappear Here,album,Bad Suns,0.662,2016-09-16,0.837,1.0,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock']",0.0,8.0,Vagrant Records,187013.0,0.0931,-5.015,0.0582,136.998,Daft Pretty Boys,9.0,0.613
0.0449,Ubuntu,album,Piso 21,0.677,2018-05-11,0.757,0.0,"['colombian pop', 'latin', 'pop', 'reggaeton']",0.0,7.0,WM Mexico,194984.0,0.117,-2.864,0.168,184.119,La Vida Sin Ti,1.0,0.643
0.00954,Harder Than Ever,album,Lil Baby,0.529,2018-05-18,0.702,1.0,"['rap', 'southern hip hop', 'trap music']",2.09e-05,0.0,"Quality Control Music, LLC",205189.0,0.133,-7.437,0.365,149.908,Right Now,12.0,0.342
0.0478,Raised Under Grey Skies (Deluxe),album,JP Cooper,0.618,2017-10-06,0.627,0.0,"['neo mellow', 'pop', 'tropical house']",0.0,0.0,Island Records,220290.0,0.09,-6.699,0.0416,95.869,September Song,2.0,0.404
0.836,Te Vas,single,Ozuna,0.796,2016-06-06,0.291,0.0,"['reggaeton', 'trap latino']",0.0,5.0,Rimas Music LLC.,196520.0,0.126,-11.894,0.0403,176.03,Te Vas,1.0,0.923
0.109,38 Baby,album,YoungBoy Never Broke Again,0.712,2016-10-28,0.661,1.0,['trap music'],0.0,3.0,"Never Broke Again, LLC",173684.0,0.0626,-5.873,0.268,152.065,38 Baby,2.0,0.836
0.199,KOLORBLIND,album,DJ Esco,0.879,2018-04-09,0.617,1.0,"['pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,1.0,Epic,202861.0,0.264,-6.333,0.254,144.399,Chek,3.0,0.345
0.993,Sway,single,Józef Gatysik,0.353,2016-12-17,0.017,0.0,[],0.892,5.0,Józef Gatysik,162448.0,0.108,-27.471,0.0516,101.389,Sway,1.0,0.24
0.737,17,album,XXXTENTACION,0.57,2017-08-25,0.285,1.0,[],0.0133,9.0,Bad Vibes Forever / EMPIRE,99706.0,0.108,-14.125,0.0381,83.485,Ayala (Outro),11.0,0.0973
0.792,Die Trying,single,Michl,0.424,2016-05-10,0.356,0.0,"['indie poptimism', 'indie r&b', 'vapor soul']",0.0,6.0,Michl,209536.0,0.148,-8.374,0.0777,125.41,Die Trying,1.0,0.0738
0.351,Contact,single,Lulleaux,0.651,2017-08-18,0.76,0.0,"['deep pop edm', 'deep tropical house', 'tropical house']",0.0,7.0,Dirty Soul Music,141875.0,0.151,-3.377,0.054,96.204,Contact,1.0,0.673
0.211,Therapy Session,album,NF,0.608,2016-04-22,0.557,0.0,['hip hop'],0.0,8.0,Capitol CMG Label Group,241160.0,0.148,-7.33,0.0397,129.945,Got You On My Mind,9.0,0.337
0.178,Nena Maldicion (feat. Lenny Tavarez),single,Paulo Londra,0.762,2018-01-30,0.631,0.0,['argentine hip hop'],0.0,6.0,Paulo Londra,228874.0,0.146,-4.837,0.0544,118.969,Nena Maldicion (feat. Lenny Tavarez),1.0,0.379
0.00476,Positivo,single,J Balvin,0.745,2018-04-30,0.713,0.0,"['latin', 'reggaeton']",1.63e-06,2.0,Universal Music Latino,173173.0,0.0749,-6.627,0.0584,118.009,Positivo,1.0,0.72
0.736,Odisea,album,Ozuna,0.69,2017-08-25,0.402,0.0,"['reggaeton', 'trap latino']",0.0,0.0,VP Records Corp/Dimelo Vi,206480.0,0.112,-7.973,0.116,96.89,Una Flor,7.0,0.298
0.207,Bruce Wayne,album,Fetty Wap,0.851,2018-06-07,0.592,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.0,0.0,300 Entertainment/RGF Productions,144369.0,0.117,-6.395,0.0752,153.223,Strawberry Kush,3.0,0.799
0.0449,The Way She Rides,single,Luke Combs,0.477,2016-11-04,0.728,0.0,"['contemporary country', 'country road']",0.0,8.0,River House Artists,184746.0,0.101,-5.975,0.0337,162.084,I Know She Ain't Ready,2.0,0.613
0.208,Odee,single,A Boogie Wit da Hoodie,0.854,2018-04-20,0.48,1.0,"['pop', 'rap', 'trap music']",0.0,9.0,Highbridge the Label / Atlantic Records,160867.0,0.127,-7.388,0.293,86.049,Odee,1.0,0.293
0.147,SATURATION,album,BROCKHAMPTON,0.776,2017-06-09,0.388,1.0,"['boy band', 'hip hop', 'indie r&b', 'rap']",0.0,0.0,"QUESTION EVERYTHING, INC. / EMPIRE",161000.0,0.394,-9.143,0.282,75.01,STAR,3.0,0.294
0.181,chapter two: red,single,Bea Miller,0.687,2017-06-02,0.444,0.0,"['dance pop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show', 'viral pop']",0.0,6.0,Hollywood Records,185440.0,0.533,-5.769,0.0554,61.97,like that,1.0,0.407
0.487,Doubt It,single,KYLE,0.718,2016-08-19,0.773,0.0,"['hip hop', 'pop', 'pop rap', 'rap']",0.0,6.0,Indie-Pop,218370.0,0.0926,-6.512,0.426,74.857,Doubt It,1.0,0.764
0.0491,Victory Lap,album,Nipsey Hussle,0.6,2018-02-16,0.716,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,3.0,Atlantic Records,175040.0,0.109,-5.554,0.384,180.165,Grinding All My Life,11.0,0.246
0.35,Boy Who Cried Wolf,album,Wifisfuneral,0.856,2017-08-18,0.302,1.0,"['emo rap', 'rap', 'trap music', 'underground hip hop', 'vapor trap']",0.0,11.0,Alamo Records / Interscope,214680.0,0.0626,-15.745,0.449,84.999,Wya? (feat. Ugly God) - Remix,15.0,0.28
0.0418,FUTURE,album,Future,0.938,2017-06-30,0.478,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.00884,1.0,Epic/Freebandz/A1,261751.0,0.0801,-9.739,0.265,138.059,I'm so Groovy,11.0,0.386
0.111,Alien Boy EP,single,Oliver Tree,0.803,2018-02-16,0.599,0.0,[],0.0,1.0,Atlantic Records,163524.0,0.236,-5.169,0.0985,130.107,Alien Boy,1.0,0.484
0.00134,Joytime,album,Omar LinX,0.686,2016-01-08,0.888,0.0,"['canadian hip hop', 'deep underground hip hop', 'indie pop rap']",0.000689,1.0,Joytime Collective,243380.0,0.0736,-3.348,0.0857,142.015,Keep It Mello (feat. Omar LinX),10.0,0.108
0.248,47 (Remix),single,Anuel Aa,0.711,2017-03-31,0.699,1.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",0.0,6.0,"ThreeSixty Entertainment, LLC & Sinfonico Music, LLC",517809.0,0.254,-4.891,0.193,146.016,47 - Remix,1.0,0.376
0.15,With Love,album,Phora,0.461,2016-10-11,0.612,1.0,[],0.0,8.0,Phora LLC,207201.0,0.086,-8.645,0.522,168.504,Fake Smiles,6.0,0.0374
0.0728,Activated,album,Tee Grizzley,0.801,2018-05-11,0.578,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,300 Entertainment,147600.0,0.185,-7.148,0.201,100.032,Fuck It Off (feat. Chris Brown),7.0,0.126
0.298,Joyride,album,Tinashe,0.767,2018-04-13,0.669,1.0,"['dance pop', 'indie r&b', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,1.0,RCA Records Label,188880.0,0.0867,-4.508,0.211,99.933,Me So Bad,6.0,0.72
0.388,Groovy People,single,Marc E. Bassy,0.657,2016-08-05,0.415,0.0,"['indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.00173,1.0,Republic Records/Gee Roberson,161106.0,0.0319,-7.498,0.0378,92.004,Dirty Water,3.0,0.455
0.0125,Die Lit,album,Playboi Carti,0.638,2018-05-11,0.669,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,AWGE Label,137026.0,0.0747,-6.442,0.234,136.867,Middle Of The Summer (feat. Red Coldhearted),16.0,0.452
0.769,"Rain: A collection of Rain Showers, Driving in the Rain, Thunder, Hiding Under a Tree, Rainforests, and More (Loopable Audio for Ambiance, Meditation, Insomnia and Restless Children)",album,Rain Sounds,0.13,2016-03-01,0.653,0.0,"['environmental', 'sleep']",0.992,2.0,Rain Forest 2016,89230.0,0.175,-23.888,0.061,86.728,A Gentle Thunderstorm,1.0,0.0148
0.194,Old Thing Back (feat. Ja Rule and Ralph Tresvant),single,Matoma,0.805,2015-02-17,0.858,1.0,"['dance pop', 'deep tropical house', 'edm', 'pop', 'tropical house']",7.89e-06,0.0,Big Beat Records,321649.0,0.256,-3.067,0.105,97.033,Old Thing Back (feat. Ja Rule and Ralph Tresvant),1.0,0.523
0.789,Sleeping With Roses,album,Jeremy Zucker,0.857,2018-06-08,0.22,1.0,['pop'],0.0,2.0,Chelsea Cutler,193786.0,0.129,-14.115,0.23,100.976,Lonely Alone,2.0,0.583
0.0765,Activated,album,Tee Grizzley,0.664,2018-05-11,0.583,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,300 Entertainment,186000.0,0.318,-6.374,0.222,160.115,Activated,1.0,0.24
0.0688,Waves,album,Rachel Platten,0.572,2017-10-27,0.689,0.0,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",8.64e-05,6.0,Columbia,205786.0,0.0718,-3.971,0.0824,131.799,Collide,3.0,0.399
0.403,Gotta Be Me,album,Cody Johnson,0.559,2016-08-05,0.665,0.0,"['contemporary country', 'country road', 'deep texas country', 'modern country rock', 'outlaw country', 'texas country']",0.0,7.0,COJO MUSIC LLC,220893.0,0.14,-6.233,0.027,75.023,With You I Am,3.0,0.397
0.0411,Tranquility Base Hotel & Casino,album,Arctic Monkeys,0.584,2018-05-11,0.835,1.0,"['garage rock', 'modern rock', 'permanent wave', 'sheffield indie']",0.0147,9.0,Domino Recording Co,212093.0,0.199,-4.326,0.0297,142.2,Tranquility Base Hotel & Casino,4.0,0.781
0.0125,Thank You (Deluxe Version),album,Meghan Trainor,0.557,2017-05-12,0.801,0.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",1.66e-06,1.0,Epic,213506.0,0.737,-3.602,0.218,92.135,NO,3.0,0.654
0.00535,"Don't You Worry, Honey",album,Sir Sly,0.749,2017-06-30,0.733,0.0,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock']",0.00303,2.0,Interscope Records,231896.0,0.0668,-5.606,0.0375,122.977,High,1.0,0.722
0.043,Quality Control: Control The Streets Volume 1,album,Quality Control,0.859,2017-12-08,0.494,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,10.0,"Quality Control Music, LLC",241505.0,0.109,-8.505,0.34,77.456,Bosses Don't Speak,17.0,0.137
0.994,Faded Dreams,single,Aaron Lansing,0.429,2017-02-07,0.0107,0.0,[],0.967,9.0,Aaron Lansing,111803.0,0.136,-33.377,0.074,116.059,Faded Dreams,1.0,0.142
0.146,Out of Focus,single,Chelsea Cutler,0.526,2018-02-16,0.412,0.0,"['indie poptimism', 'pop']",0.0,9.0,Chelsea Cutler,189578.0,0.105,-9.722,0.0449,165.87,Out of Focus,1.0,0.265
0.0153,The Mountain,album,Dierks Bentley,0.517,2018-06-08,0.813,0.0,"['contemporary country', 'country', 'country road']",0.0,1.0,Capitol Nashville,222146.0,0.106,-6.325,0.0558,83.005,Living,3.0,0.444
0.244,Black Panther The Album Music From And Inspired By,album,Mozzy,0.624,2018-02-09,0.544,1.0,"['trap music', 'west coast trap']",0.0,1.0,Interscope,242293.0,0.135,-6.721,0.322,126.602,Seasons (with Sjava & Reason),12.0,0.335
0.0309,Hey DJ,single,CNCO,0.792,2017-04-07,0.819,0.0,"['boy band', 'latin', 'pop', 'reggaeton', 'tropical']",0.0,5.0,Sony Music Latin,205520.0,0.389,-5.418,0.0867,89.98,Hey DJ,1.0,0.433
0.0175,Hands,single,Mike Perry,0.719,2017-05-19,0.705,1.0,"['dance pop', 'deep tropical house', 'edm', 'pop', 'tropical house']",0.0,0.0,DF Records,167195.0,0.348,-5.057,0.0444,100.03,Hands,1.0,0.599
0.00166,Wonderful Wonderful,album,The Killers,0.466,2017-09-22,0.953,0.0,"['indie rock', 'modern rock', 'permanent wave', 'rock', 'vegas indie']",0.00388,10.0,Island Records,222146.0,0.354,-3.286,0.13,165.106,Run For Cover,5.0,0.469
0.0361,Life Of A Hot Boy 2 : Real Trapper,album,Bankroll Fresh,0.969,2015-07-10,0.491,1.0,"['deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,Street Money Worldwide,198095.0,0.118,-9.859,0.233,126.048,Walked In,8.0,0.768
0.711,Netflixxx,single,Brytiago,0.707,2017-06-30,0.609,1.0,"['reggaeton', 'reggaeton flow']",0.0,6.0,2017 Business Music,218909.0,0.137,-5.673,0.126,134.91,Netflixxx,1.0,0.579
0.000144,"Come Over When You're Sober, Pt. 1",album,Lil Peep,0.64,2017-08-15,0.558,1.0,"['emo rap', 'underground hip hop']",0.865,1.0,Lil Peep,209213.0,0.103,-7.078,0.0271,115.007,Problems,7.0,0.207
0.509,Lo Que Siento,single,Cuco,0.329,2017-06-02,0.685,0.0,[],0.0,10.0,Cuco,312000.0,0.428,-5.588,0.17,87.986,Lo Que Siento,1.0,0.412
0.142,Love Yourself 承 'Her',album,BTS,0.612,2017-09-18,0.844,0.0,['k-pop'],0.0,5.0,Bighit Entertainment,196776.0,0.287,-4.694,0.0756,134.868,dimple,4.0,0.653
0.111,Almost Love,single,Sabrina Carpenter,0.81,2018-06-06,0.759,0.0,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",4.73e-06,9.0,Hollywood Records,212371.0,0.0919,-3.029,0.0376,104.993,Almost Love,1.0,0.615
0.112,How To Be A Human Being,album,Glass Animals,0.647,2016-08-26,0.729,0.0,"['gauze pop', 'indietronica', 'modern alternative rock', 'modern rock', 'shiver pop']",0.0036,9.0,Wolf Tone,230693.0,0.109,-7.789,0.0304,96.015,Youth,2.0,0.762
0.0253,The Mountain,album,Dierks Bentley,0.471,2018-06-08,0.839,0.0,"['contemporary country', 'country', 'country road']",4.31e-05,10.0,Capitol Nashville,284440.0,0.367,-5.455,0.0762,147.98,The Mountain,2.0,0.585
0.159,Gangsta Bitch Music Vol. 2,album,Cardi B,0.838,2017-01-20,0.637,1.0,['pop'],0.0,2.0,KSR,233793.0,0.0704,-4.708,0.22,116.077,Lick (feat. Offset),2.0,0.352
0.127,F.B.G.M.,single,T-Pain,0.689,2017-05-26,0.657,1.0,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",0.0,5.0,Nappy Boy/Konvict Muzik/RCA Records,188832.0,0.166,-3.632,0.0394,77.509,F.B.G.M.,1.0,0.234
0.242,Me Llueven,single,Mark B.,0.852,2017-01-16,0.723,1.0,"['reggaeton flow', 'trap latino']",0.0,7.0,Alofoke Music Group,228819.0,0.647,-3.833,0.078,122.009,Me Llueven,1.0,0.643
0.222,Kings of Summer (feat. Quinn XCII),single,ayokay,0.734,2016-07-20,0.661,0.0,"['indie poptimism', 'pop', 'tropical house', 'vapor soul']",2.18e-06,11.0,Columbia,207880.0,0.201,-6.705,0.0356,134.93,Kings of Summer - Single Version,1.0,0.253
0.174,Stay Together,single,Noah Cyrus,0.659,2017-04-14,0.589,1.0,"['dance pop', 'pop', 'post-teen pop']",0.0,8.0,"Records, LLC",192731.0,0.095,-4.004,0.0541,72.015,Stay Together,1.0,0.339
0.342,Radicamos en South Central,single,Fuerza Regida,0.62,2018-03-04,0.451,0.0,[],0.0,7.0,Kompapako,223348.0,0.0761,-7.206,0.0648,116.781,Radicamos en South Central,1.0,0.845
0.0021,I Love It,single,Cheat Codes,0.604,2018-05-18,0.748,0.0,"['dance pop', 'edm', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']",0.0,8.0,300 Entertainment,163000.0,0.083,-5.343,0.0849,120.178,I Love It,1.0,0.52
0.0527,Bobby Tarantino,album,Logic,0.878,2016-07-01,0.654,1.0,"['hip hop', 'pop rap', 'rap']",0.0,0.0,Def Jam Recordings,177680.0,0.0992,-7.262,0.208,131.983,Super Mario World,7.0,0.43
0.0425,Happier (Acoustic),single,Ed Sheeran,0.493,2018-05-25,0.4,0.0,['pop'],1.47e-06,0.0,Atlantic Records UK,206209.0,0.133,-8.117,0.0261,91.004,Happier - Acoustic,1.0,0.15
0.226,Change of Scenery,single,Quinn XCII,0.722,2015-04-28,0.762,0.0,"['indie pop rap', 'pop', 'pop rap']",7.1e-06,5.0,Quinn XCII,226500.0,0.117,-4.76,0.053,120.038,FFYL,3.0,0.591
0.014,JEFFERY,album,Young Thug,0.883,2016-08-26,0.616,1.0,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.48e-06,0.0,300 Entertainment/Atl,315973.0,0.0967,-7.218,0.274,141.969,"Guwop (feat. Quavo, Offset and Young Scooter)",6.0,0.482
0.17,FACE YOURSELF,album,BTS,0.558,2018-04-03,0.863,0.0,['k-pop'],0.0,4.0,Universal Music LLC,299706.0,0.289,-3.53,0.178,173.908,Let Go,11.0,0.388
0.0319,THE WAR - The 4th Album,album,EXO,0.749,2017-07-18,0.85,0.0,"['dance pop', 'k-pop']",4.81e-05,0.0,SM Entertainment,190422.0,0.0678,-4.346,0.0468,145.983,Ko Ko Bop,2.0,0.672
0.245,Therapy Session,album,NF,0.71,2016-04-22,0.862,0.0,['hip hop'],0.0,1.0,Capitol CMG Label Group,263040.0,0.214,-6.086,0.187,135.044,Real,6.0,0.165
0.311,El Amante (Remix),single,Nicky Jam,0.803,2017-06-26,0.767,0.0,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",0.0,8.0,Sony Music Latin,225520.0,0.073,-5.377,0.0535,89.968,El Amante - Remix,1.0,0.598
0.0692,Pretty Girls Like Trap Music,album,2 Chainz,0.803,2017-06-16,0.579,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,7.0,Universal Music Group,308733.0,0.54,-5.395,0.222,129.995,Blue Cheese,13.0,0.0905
